Subfamily	Tribe	Subtribe	Genus	Species
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_danker
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_gracilipes
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_pulchra
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_rubianensis
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_ugiensis
Satyrinae	Satyrini	Coenonymphina	Argyronympha	Argyronympha_ulava
Satyrinae	Satyrini	Coenonymphina	Argyrophenga	Argyrophenga_antipodum
Satyrinae	Satyrini	Coenonymphina	Argyrophenga	Argyrophenga_harrisi
Satyrinae	Satyrini	Coenonymphina	Argyrophenga	Argyrophenga_janitae
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_angusta
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_antarcticus
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_argenteus
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_blanchardi
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_chiliensis
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_gustavi
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_lamna
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_monticolens
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_poaoeneis
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_tandilensis
Satyrinae	Satyrini	Pronophilina	Argyrophorus	Argyrophorus_williamsianus
Satyrinae	Satyrini	Pronophilina	Arhuaco	Arhuaco_dryadina
Satyrinae	Satyrini	Pronophilina	Arhuaco	Arhuaco_ica
Biblidinae	Biblidini		Ariadne	Ariadne_actisanes
Biblidinae	Biblidini		Ariadne	Ariadne_albifascia
Biblidinae	Biblidini		Ariadne	Ariadne_ariadne
Biblidinae	Biblidini		Ariadne	Ariadne_celebensis
Biblidinae	Biblidini		Ariadne	Ariadne_enotrea
Biblidinae	Biblidini		Ariadne	Ariadne_isaeus
Biblidinae	Biblidini		Ariadne	Ariadne_merione
Biblidinae	Biblidini		Ariadne	Ariadne_merionoides
Biblidinae	Biblidini		Ariadne	Ariadne_obscura
Biblidinae	Biblidini		Ariadne	Ariadne_pagenstecheri
Biblidinae	Biblidini		Ariadne	Ariadne_personata
Biblidinae	Biblidini		Ariadne	Ariadne_specularia
Biblidinae	Biblidini		Ariadne	Ariadne_taeniata
Biblidinae	Biblidini		Ariadne	Ariadne_timora
Apaturinae			Asterocampa	Asterocampa_celtis
Apaturinae			Asterocampa	Asterocampa_clyton
Apaturinae			Asterocampa	Asterocampa_idyja
Apaturinae			Asterocampa	Asterocampa_leilia
Apaturinae			Asterocampa	Asterocampa_reinthali
Biblidinae	Epiphilini		Asterope	Asterope_batesii
Biblidinae	Epiphilini		Asterope	Asterope_buckleyi
Biblidinae	Epiphilini		Asterope	Asterope_degandii
Biblidinae	Epiphilini		Asterope	Asterope_leprieuri
Biblidinae	Epiphilini		Asterope	Asterope_markii
Biblidinae	Epiphilini		Asterope	Asterope_sapphira
Biblidinae	Epiphilini		Asterope	Asterope_whitleyi
Limenitidinae	Adoliadini		Aterica	Aterica_galene
Limenitidinae	Adoliadini		Aterica	Aterica_rabena
Danainae	Ithomiini		Athesis	Athesis_acrisione
Danainae	Ithomiini		Athesis	Athesis_clearista
Danainae	Ithomiini		Athesis	Athesis_vitrala
Limenitidinae	Limenitidini		Athyma	Athyma_abiasa
Limenitidinae	Limenitidini		Athyma	Athyma_agneya
Limenitidinae	Limenitidini		Athyma	Athyma_alcamene
Limenitidinae	Limenitidini		Athyma	Athyma_arayata
Limenitidinae	Limenitidini		Athyma	Athyma_cama
Limenitidinae	Limenitidini		Athyma	Athyma_chilo
Limenitidinae	Limenitidini		Athyma	Athyma_cosmia
Limenitidinae	Limenitidini		Athyma	Athyma_daraxa
Limenitidinae	Limenitidini		Athyma	Athyma_epimethis
Limenitidinae	Limenitidini		Athyma	Athyma_eupolia
Limenitidinae	Limenitidini		Athyma	Athyma_glora
Limenitidinae	Limenitidini		Athyma	Athyma_godmani
Limenitidinae	Limenitidini		Athyma	Athyma_gutama
Limenitidinae	Limenitidini		Athyma	Athyma_inara
Limenitidinae	Limenitidini		Athyma	Athyma_jagori
Limenitidinae	Limenitidini		Athyma	Athyma_kanwa
Limenitidinae	Limenitidini		Athyma	Athyma_karita
Limenitidinae	Limenitidini		Athyma	Athyma_kasa
Limenitidinae	Limenitidini		Athyma	Athyma_libnites
Limenitidinae	Limenitidini		Athyma	Athyma_lyncides
Limenitidinae	Limenitidini		Athyma	Athyma_lysanias
Limenitidinae	Limenitidini		Athyma	Athyma_maenas
Limenitidinae	Limenitidini		Athyma	Athyma_marguritha
Limenitidinae	Limenitidini		Athyma	Athyma_mindanica
Limenitidinae	Limenitidini		Athyma	Athyma_minensis
Limenitidinae	Limenitidini		Athyma	Athyma_nefte
Limenitidinae	Limenitidini		Athyma	Athyma_opalina
Limenitidinae	Limenitidini		Athyma	Athyma_orientalis
Limenitidinae	Limenitidini		Athyma	Athyma_perius
Limenitidinae	Limenitidini		Athyma	Athyma_pravara
Limenitidinae	Limenitidini		Athyma	Athyma_punctata
Limenitidinae	Limenitidini		Athyma	Athyma_ranga
Limenitidinae	Limenitidini		Athyma	Athyma_reta
Limenitidinae	Limenitidini		Athyma	Athyma_rufula
Limenitidinae	Limenitidini		Athyma	Athyma_selenophora
Limenitidinae	Limenitidini		Athyma	Athyma_separata
Limenitidinae	Limenitidini		Athyma	Athyma_sinope
Limenitidinae	Limenitidini		Athyma	Athyma_speciosa
Limenitidinae	Limenitidini		Athyma	Athyma_zeroca
Danainae	Ithomiini		Athyrtis	Athyrtis_mechanitis
Nymphalinae	Melitaeini		Atlantea	Atlantea_cryptadia
Nymphalinae	Melitaeini		Atlantea	Atlantea_pantoni
Nymphalinae	Melitaeini		Atlantea	Atlantea_perezi
Nymphalinae	Melitaeini		Atlantea	Atlantea_tulita
Satyrinae	Satyrini	Euptychiina	Atlanteuptychia	Atlanteuptychia_ernestina
Satyrinae	Satyrini	Pronophilina	Auca	Auca_barrosi
Satyrinae	Satyrini	Pronophilina	Auca	Auca_coctei
Satyrinae	Satyrini	Pronophilina	Auca	Auca_pales
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_asahi
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_brahminoides
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_brahminus
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_loha
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_magica
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_merlina
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_padma
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_saraswati
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_swaha
Satyrinae	Satyrini	Satyrina	Aulocera	Aulocera_sybillina
Satyrinae	Satyrini	Ypthimina	Austroypthima	Austroypthima_petersi
Limenitidinae	Limenitidini		Auzakia	Auzakia_danava
Nymphalinae	Coeini		Baeotus	Baeotus_aeilus
Nymphalinae	Coeini		Baeotus	Baeotus_beotus
Nymphalinae	Coeini		Baeotus	Baeotus_deucalion
Nymphalinae	Coeini		Baeotus	Baeotus_japetus
Limenitidinae	Adoliadini		Bassarona	Bassarona_byakko
Limenitidinae	Adoliadini		Bassarona	Bassarona_dunya
Limenitidinae	Adoliadini		Bassarona	Bassarona_durga
Limenitidinae	Adoliadini		Bassarona	Bassarona_iva
Limenitidinae	Adoliadini		Bassarona	Bassarona_labotas
Limenitidinae	Adoliadini		Bassarona	Bassarona_piratica
Limenitidinae	Adoliadini		Bassarona	Bassarona_recta
Limenitidinae	Adoliadini		Bassarona	Bassarona_teuta
Biblidinae	Ageroniini		Batesia	Batesia_hypochlora
Limenitidinae	Adoliadini		Bebearia	Bebearia_abesa
Limenitidinae	Adoliadini		Bebearia	Bebearia_absolon
Limenitidinae	Adoliadini		Bebearia	Bebearia_alissae
Limenitidinae	Adoliadini		Bebearia	Bebearia_allardi
Limenitidinae	Adoliadini		Bebearia	Bebearia_amieti
Limenitidinae	Adoliadini		Bebearia	Bebearia_arcadius
Limenitidinae	Adoliadini		Bebearia	Bebearia_artemis
Limenitidinae	Adoliadini		Bebearia	Bebearia_ashantina
Limenitidinae	Adoliadini		Bebearia	Bebearia_ata
Limenitidinae	Adoliadini		Bebearia	Bebearia_aurora
Limenitidinae	Adoliadini		Bebearia	Bebearia_barce
Limenitidinae	Adoliadini		Bebearia	Bebearia_barombina
Limenitidinae	Adoliadini		Bebearia	Bebearia_baueri
Limenitidinae	Adoliadini		Bebearia	Bebearia_bena
Limenitidinae	Adoliadini		Bebearia	Bebearia_bioculata
Limenitidinae	Adoliadini		Bebearia	Bebearia_bouyeri
Limenitidinae	Adoliadini		Bebearia	Bebearia_braytoni
Limenitidinae	Adoliadini		Bebearia	Bebearia_brazzai
Limenitidinae	Adoliadini		Bebearia	Bebearia_brunhilda
Limenitidinae	Adoliadini		Bebearia	Bebearia_carshena
Limenitidinae	Adoliadini		Bebearia	Bebearia_castanea
Limenitidinae	Adoliadini		Bebearia	Bebearia_chilonis
Limenitidinae	Adoliadini		Bebearia	Bebearia_chloeropis
Limenitidinae	Adoliadini		Bebearia	Bebearia_chriemhilda
Limenitidinae	Adoliadini		Bebearia	Bebearia_cinaethon
Limenitidinae	Adoliadini		Bebearia	Bebearia_clotho
Limenitidinae	Adoliadini		Bebearia	Bebearia_cocalia
Limenitidinae	Adoliadini		Bebearia	Bebearia_cocalioides
Limenitidinae	Adoliadini		Bebearia	Bebearia_comus
Limenitidinae	Adoliadini		Bebearia	Bebearia_congolensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_cottoni
Limenitidinae	Adoliadini		Bebearia	Bebearia_crepuscularia
Limenitidinae	Adoliadini		Bebearia	Bebearia_cutteri
Limenitidinae	Adoliadini		Bebearia	Bebearia_dallastai
Limenitidinae	Adoliadini		Bebearia	Bebearia_dargei
Limenitidinae	Adoliadini		Bebearia	Bebearia_defluera
Limenitidinae	Adoliadini		Bebearia	Bebearia_demetra
Limenitidinae	Adoliadini		Bebearia	Bebearia_denticula
Limenitidinae	Adoliadini		Bebearia	Bebearia_descarpentriesi
Limenitidinae	Adoliadini		Bebearia	Bebearia_discors
Limenitidinae	Adoliadini		Bebearia	Bebearia_douglassi
Limenitidinae	Adoliadini		Bebearia	Bebearia_dowsetti
Limenitidinae	Adoliadini		Bebearia	Bebearia_ducalis
Limenitidinae	Adoliadini		Bebearia	Bebearia_ducarmei
Limenitidinae	Adoliadini		Bebearia	Bebearia_eliensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_elpinice
Limenitidinae	Adoliadini		Bebearia	Bebearia_equatorialis
Limenitidinae	Adoliadini		Bebearia	Bebearia_faraveli
Limenitidinae	Adoliadini		Bebearia	Bebearia_flaminia
Limenitidinae	Adoliadini		Bebearia	Bebearia_fontaineana
Limenitidinae	Adoliadini		Bebearia	Bebearia_fontainei
Limenitidinae	Adoliadini		Bebearia	Bebearia_fulgurata
Limenitidinae	Adoliadini		Bebearia	Bebearia_guineensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_hargreavesi
Limenitidinae	Adoliadini		Bebearia	Bebearia_hassoni
Limenitidinae	Adoliadini		Bebearia	Bebearia_ikelemba
Limenitidinae	Adoliadini		Bebearia	Bebearia_improvisa
Limenitidinae	Adoliadini		Bebearia	Bebearia_inepta
Limenitidinae	Adoliadini		Bebearia	Bebearia_innocua
Limenitidinae	Adoliadini		Bebearia	Bebearia_intermedia
Limenitidinae	Adoliadini		Bebearia	Bebearia_ivindoensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_jolyana
Limenitidinae	Adoliadini		Bebearia	Bebearia_juno
Limenitidinae	Adoliadini		Bebearia	Bebearia_kiellandi
Limenitidinae	Adoliadini		Bebearia	Bebearia_laetitia
Limenitidinae	Adoliadini		Bebearia	Bebearia_laetitioides
Limenitidinae	Adoliadini		Bebearia	Bebearia_languida
Limenitidinae	Adoliadini		Bebearia	Bebearia_leptotypa
Limenitidinae	Adoliadini		Bebearia	Bebearia_liberti
Limenitidinae	Adoliadini		Bebearia	Bebearia_lopeensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_lucayensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_luteola
Limenitidinae	Adoliadini		Bebearia	Bebearia_makala
Limenitidinae	Adoliadini		Bebearia	Bebearia_maledicta
Limenitidinae	Adoliadini		Bebearia	Bebearia_mandinga
Limenitidinae	Adoliadini		Bebearia	Bebearia_mardania
Limenitidinae	Adoliadini		Bebearia	Bebearia_maximiana
Limenitidinae	Adoliadini		Bebearia	Bebearia_micans
Limenitidinae	Adoliadini		Bebearia	Bebearia_nivaria
Limenitidinae	Adoliadini		Bebearia	Bebearia_occitana
Limenitidinae	Adoliadini		Bebearia	Bebearia_octogramma
Limenitidinae	Adoliadini		Bebearia	Bebearia_omo
Limenitidinae	Adoliadini		Bebearia	Bebearia_orientis
Limenitidinae	Adoliadini		Bebearia	Bebearia_oshogbo
Limenitidinae	Adoliadini		Bebearia	Bebearia_osyris
Limenitidinae	Adoliadini		Bebearia	Bebearia_oxione
Limenitidinae	Adoliadini		Bebearia	Bebearia_paludicola
Limenitidinae	Adoliadini		Bebearia	Bebearia_partita
Limenitidinae	Adoliadini		Bebearia	Bebearia_peetersi
Limenitidinae	Adoliadini		Bebearia	Bebearia_phantasia
Limenitidinae	Adoliadini		Bebearia	Bebearia_phantasiella
Limenitidinae	Adoliadini		Bebearia	Bebearia_phantasina
Limenitidinae	Adoliadini		Bebearia	Bebearia_phranza
Limenitidinae	Adoliadini		Bebearia	Bebearia_picturata
Limenitidinae	Adoliadini		Bebearia	Bebearia_plistonax
Limenitidinae	Adoliadini		Bebearia	Bebearia_pseudovesta
Limenitidinae	Adoliadini		Bebearia	Bebearia_pulchella
Limenitidinae	Adoliadini		Bebearia	Bebearia_raeveli
Limenitidinae	Adoliadini		Bebearia	Bebearia_romboutsi
Limenitidinae	Adoliadini		Bebearia	Bebearia_schoutedeni
Limenitidinae	Adoliadini		Bebearia	Bebearia_seeldrayersi
Limenitidinae	Adoliadini		Bebearia	Bebearia_senegalensis
Limenitidinae	Adoliadini		Bebearia	Bebearia_severini
Limenitidinae	Adoliadini		Bebearia	Bebearia_sophus
Limenitidinae	Adoliadini		Bebearia	Bebearia_staudingeri
Limenitidinae	Adoliadini		Bebearia	Bebearia_subtentyris
Limenitidinae	Adoliadini		Bebearia	Bebearia_tentyris
Limenitidinae	Adoliadini		Bebearia	Bebearia_tessmanni
Limenitidinae	Adoliadini		Bebearia	Bebearia_tini
Limenitidinae	Adoliadini		Bebearia	Bebearia_vandeweghei
Limenitidinae	Adoliadini		Bebearia	Bebearia_waka
Limenitidinae	Adoliadini		Bebearia	Bebearia_warrengashi
Limenitidinae	Adoliadini		Bebearia	Bebearia_wojtusiaki
Limenitidinae	Adoliadini		Bebearia	Bebearia_zonara
Heliconiinae	Acraeini		Bematistes	Bematistes_adrasta
Heliconiinae	Acraeini		Bematistes	Bematistes_aganice
Heliconiinae	Acraeini		Bematistes	Bematistes_alcinoe
Heliconiinae	Acraeini		Bematistes	Bematistes_bana
Heliconiinae	Acraeini		Bematistes	Bematistes_consanguinea
Heliconiinae	Acraeini		Bematistes	Bematistes_ducarmei
Heliconiinae	Acraeini		Bematistes	Bematistes_elongata
Heliconiinae	Acraeini		Bematistes	Bematistes_epaea
Heliconiinae	Acraeini		Bematistes	Bematistes_epiprotea
Heliconiinae	Acraeini		Bematistes	Bematistes_epitellus
Heliconiinae	Acraeini		Bematistes	Bematistes_excisa
Heliconiinae	Acraeini		Bematistes	Bematistes_formosa
Heliconiinae	Acraeini		Bematistes	Bematistes_indentata
Heliconiinae	Acraeini		Bematistes	Bematistes_kivuensis
Heliconiinae	Acraeini		Bematistes	Bematistes_leopoldina
Heliconiinae	Acraeini		Bematistes	Bematistes_lequeuxi
Heliconiinae	Acraeini		Bematistes	Bematistes_macaria
Heliconiinae	Acraeini		Bematistes	Bematistes_macarista
Heliconiinae	Acraeini		Bematistes	Bematistes_obliqua
Heliconiinae	Acraeini		Bematistes	Bematistes_parageum
Heliconiinae	Acraeini		Bematistes	Bematistes_persanguinea
Heliconiinae	Acraeini		Bematistes	Bematistes_poggei
Heliconiinae	Acraeini		Bematistes	Bematistes_pseudeuryta
Heliconiinae	Acraeini		Bematistes	Bematistes_quadricolor
Heliconiinae	Acraeini		Bematistes	Bematistes_scalivittata
Heliconiinae	Acraeini		Bematistes	Bematistes_schubotzi
Heliconiinae	Acraeini		Bematistes	Bematistes_tellus
Heliconiinae	Acraeini		Bematistes	Bematistes_umbra
Heliconiinae	Acraeini		Bematistes	Bematistes_vestalis
Satyrinae	Satyrini	Satyrina	Berberia	Berberia_abdelkader
Satyrinae	Satyrini	Satyrina	Berberia	Berberia_lambessanus
Limenitidinae	Cymothoini		Bhagadatta	Bhagadatta_austenia
Satyrinae	Brassolini		Bia	Bia_actorion
Satyrinae	Brassolini		Bia	Bia_caelestis
Satyrinae	Brassolini		Bia	Bia_decaerulea
Satyrinae	Brassolini		Bia	Bia_peruana
Satyrinae	Brassolini		Bia	Bia_pucallpa
Satyrinae	Brassolini		Bia	Bia_rebeli
Biblidinae	Biblidini		Biblis	Biblis_hyperia
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_abnormis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_albocincta
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_alboplaga
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_amieti
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_analis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_angulosa
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_anisops
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_anynana
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_auricruda
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_aurivillii
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_bergeri
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_brakefieldi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_brunnea
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_buea
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_campa
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_campina
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_choveti
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_collinsi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_condamini
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_cooksoni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_cottrelli
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_danckelmani
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_dekeyseri
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_dentata
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_dorothea
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_dubia
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_elishiae
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_ena
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_ephorus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_evadne
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_feae
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_funebris
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_golo
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_graueri
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_heathi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_hewitsoni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_howarthi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_hyperanthus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_iccius
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_igonbilis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_istaris
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_italus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_ivindo
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_jacksoni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_jefferyi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_kenia
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_kiellandi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_lamani
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_larseni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_madetes
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_maesseni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_makomensis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_mandanes
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_martius
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_matuta
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_medontias
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_mesogena
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_mesogenina
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_milyas
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_mollitia
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_moyses
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_nachtetis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_neustetteri
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_nobilis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_ottossoni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_pareensis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_pavonis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_persimilis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_procora
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_rhacotis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_rileyi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_safitza
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sambulos
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sanaos
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sandace
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sangmelinae
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_saussurei
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_schiatis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sealeae
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sebetus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sigiussidorum
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_similis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_simulacris
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_smithi
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sophrosyne
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_subtilisurae
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_suffusa
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sweadneri
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_sylvicolus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_taenias
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_tanzanicus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_technatis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_trilophus
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_uniformis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_uzungwenis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_vandeweghei
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_vansoni
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_vulgaris
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_wakaensis
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_xeneas
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_xeneoides
Satyrinae	Satyrini	Mycalesina	Bicyclus	Bicyclus_zinebi
Satyrinae	Brassolini		Blepolenis	Blepolenis_bassus
Satyrinae	Brassolini		Blepolenis	Blepolenis_batea
Satyrinae	Brassolini		Blepolenis	Blepolenis_catharinae
Satyrinae	Melanitini		Bletogona	Bletogona_mycalesis
Biblidinae	Epiphilini		Bolboneura	Bolboneura_sylphis
Heliconiinae	Argynnini		Boloria	Boloria_alberta
Heliconiinae	Argynnini		Boloria	Boloria_angarensis
Heliconiinae	Argynnini		Boloria	Boloria_aquilonaris
Heliconiinae	Argynnini		Boloria	Boloria_astarte
Heliconiinae	Argynnini		Boloria	Boloria_bellona
Heliconiinae	Argynnini		Boloria	Boloria_chariclea
Heliconiinae	Argynnini		Boloria	Boloria_dia
Heliconiinae	Argynnini		Boloria	Boloria_distincta
Heliconiinae	Argynnini		Boloria	Boloria_elatus
